source,target,reaction,cell_type
MDM2_p,NOTCH1,R384,PrincipalCell
MDM2_p,NOTCH1,R385,PrincipalCell
HIF1A,RNF7,R386,PrincipalCell
HIF1A,RNF7,R387,PrincipalCell
MDM2_p,NUMB,R388,PrincipalCell
MDM2_p,NUMB,R389,PrincipalCell
DEPTOR,RNF7,R390,PrincipalCell
DEPTOR,RNF7,R391,PrincipalCell
JAK2,SOCS1,R392,PrincipalCell
JAK2,SOCS1,R393,PrincipalCell
CDKN1B,RNF7,R394,PrincipalCell
CDKN1B,RNF7,R395,PrincipalCell
TP53,MDM2_p,R396,PrincipalCell
TP53,MDM2_p,R397,PrincipalCell
PPARG,MDM2_p,R398,PrincipalCell
PPARG,MDM2_p,R399,PrincipalCell
JUN,RNF7,R402,PrincipalCell
JUN,RNF7,R403,PrincipalCell
NOTCH1,NUMB,R404,PrincipalCell
NOTCH1,NUMB,R405,PrincipalCell
PPARG,TRIM23,R406,PrincipalCell
PPARG,TRIM23,R407,PrincipalCell
SP1_p,JUN_p,R408,PrincipalCell
JUN_p,TGFB1_g,R408,PrincipalCell
SP1_p,JUN_p,R409,PrincipalCell
JUN_p,TGFB1_g,R409,PrincipalCell
CDKN1A_g,TP53_p,R411,PrincipalCell
CDKN1A_g,TP53_p,R412,PrincipalCell
GDF15_g,ATF3,R414,PrincipalCell
GDF15_g,ATF3,R415,PrincipalCell
SOCS3_g,STAT1_p,R417,PrincipalCell
SOCS3_g,STAT1_p,R418,PrincipalCell
FOXO1_p,CDKN1B_g,R420,PrincipalCell
FOXO1_p,CDKN1B_g,R421,PrincipalCell
FAS_g,TP53_p,R423,PrincipalCell
FAS_g,TP53_p,R424,PrincipalCell
KDM6B_g,HIF1A_p,R426,PrincipalCell
KDM6B_g,HIF1A_p,R427,PrincipalCell
CREB1_p,IRS2_g,R429,PrincipalCell
CREB1_p,IRS2_g,R430,PrincipalCell
STAT6_p,SOCS1_g,R432,PrincipalCell
STAT6_p,SOCS1_g,R433,PrincipalCell
TGFB1,COL1A1_g,R435,PrincipalCell
TGFB1,COL1A1_g,R436,PrincipalCell
FOS_g,ETS1,R438,PrincipalCell
FOS_g,ETS1,R439,PrincipalCell
EGR1,PPARG_g,R441,PrincipalCell
PPARG_g,SIRT1,R441,PrincipalCell
JUN_g,NR3C1_p,R444,PrincipalCell
CDH1_g,HDAC4,R447,PrincipalCell
SLC2A1_g,TP53_p,R450,PrincipalCell
