source,target,reaction,cell_type
RPS6KA3_p,FOS,R198,all data combined
PTEN,PINK1,R198,all data combined
MAPK1,MAPK1_p,R198,all data combined
SGK1,NR3C1,R199,all data combined
LYN,LYN_p,R199,all data combined
EGFR_p,ESR1,R199,all data combined
MAPK8_p,IRF3,R199,all data combined
PRKAA1,HIPK2,R199,all data combined
PRKAA1_p,EP300,R199,all data combined
MAPK1,MAPK1_p,R199,all data combined
DDIT3,PRKAA1_p,R199,all data combined
STAT3,MAPK9_p,R199,all data combined
IRAK1,AKT1_p,R199,all data combined
PTPN11,JAK1_p,R199,all data combined
STK4_p,PIK3CA,R199,all data combined
EGFR_p,STAT1,R199,all data combined
STAT3,MAPK9_p,R199,all data combined
MAPK1,SGK1,R199,all data combined
RPS6KA3_p,FOS,R199,all data combined
PTEN,PINK1,R199,all data combined
SMAD3,MAPK9_p,R199,all data combined
PKM_g,SREBF1,R200,all data combined
JAK2_p,LEPR,R200,all data combined
ZFP36,MAPK1_p,R200,all data combined
EGFR_p,ESR1,R200,all data combined
MAPK8_p,IRF3,R200,all data combined
PROM1,SRC_p,R200,all data combined
IRS1,MAPK1_p,R200,all data combined
MAPK1,MAPK1_p,R200,all data combined
DDIT3,PRKAA1_p,R200,all data combined
EGFR_p,PKM,R200,all data combined
TP53,ROCK1,R200,all data combined
TP53,STK11_p,R200,all data combined
STK4_p,PIK3CA,R200,all data combined
PTEN,INSR_p,R200,all data combined
EGFR_p,PKM,R200,all data combined
MAPK1,SGK1,R200,all data combined
RPS6KA3,AKT1_p,R200,all data combined
MAPK8,TLR4,R200,all data combined
SMAD3,MAPK9_p,R200,all data combined
PKM_g,SREBF1,R201,all data combined
JAK2_p,LEPR,R201,all data combined
ZFP36,MAPK1_p,R201,all data combined
AR,PKN1_p,R201,all data combined
PRKCA_p,OCLN,R201,all data combined
PROM1,SRC_p,R201,all data combined
IRS1,MAPK1_p,R201,all data combined
BTK_p,BTK,R201,all data combined
SGK1,NR3C1,R201,all data combined
EGFR_p,PKM,R201,all data combined
TP53,ROCK1,R201,all data combined
TP53,STK11_p,R201,all data combined
RICTOR,RPS6KB1_p,R201,all data combined
PINK1,MFN1,R201,all data combined
PTEN,INSR_p,R201,all data combined
EGFR_p,PKM,R201,all data combined
JAK2_p,GHR,R201,all data combined
RPS6KA3,AKT1_p,R201,all data combined
MAPK8,TLR4,R201,all data combined
ZFP36,MAPK1_p,R201,all data combined
AKT1,AKT1_p,R202,all data combined
RCAN1,MAPK1_p,R202,all data combined
AR,PKN1_p,R202,all data combined
PRKCA_p,OCLN,R202,all data combined
CTNNB1,SRC_p,R202,all data combined
MECP2,HIPK2_p,R202,all data combined
BTK_p,BTK,R202,all data combined
SGK1,NR3C1,R202,all data combined
PIK3R1,PIK3CA_u,R202,all data combined
MAPK1,MAPK1_p,R202,all data combined
STK4_p,BECN1,R202,all data combined
RICTOR,RPS6KB1_p,R202,all data combined
PINK1,MFN1,R202,all data combined
TP53,STK11_p,R202,all data combined
PIK3R1,PIK3CA_u,R202,all data combined
JAK2_p,GHR,R202,all data combined
RPS6KA3_p,RPS6KA3,R202,all data combined
AKT1_p,BAX,R202,all data combined
ZFP36,MAPK1_p,R202,all data combined
CAT_g,NFE2L2_p,R203,all data combined
AKT1,AKT1_p,R203,all data combined
RCAN1,MAPK1_p,R203,all data combined
AKT1_p,PARK7,R203,all data combined
DNM1L,MAPK1_p,R203,all data combined
CTNNB1,SRC_p,R203,all data combined
MECP2,HIPK2_p,R203,all data combined
LYN,LYN_p,R203,all data combined
AKT1,AKT1_p,R203,all data combined
PIK3R1,PIK3CA_u,R203,all data combined
MAPK1,MAPK1_p,R203,all data combined
STK4_p,BECN1,R203,all data combined
CDK5_p,NR3C1,R203,all data combined
MYLIP,AR,R203,all data combined
TP53,STK11_p,R203,all data combined
PIK3R1,PIK3CA_u,R203,all data combined
DDIT3,PRKAA1_p,R203,all data combined
RPS6KA3_p,RPS6KA3,R203,all data combined
AKT1_p,BAX,R203,all data combined
MAPKAP1,AKT1_p,R203,all data combined
CAT_g,NFE2L2_p,R204,all data combined
EGFR_p,STAT1,R204,all data combined
EGFR,PKN1_p,R204,all data combined
AKT1_p,PARK7,R204,all data combined
DNM1L,MAPK1_p,R204,all data combined
PDPK1_p,PKN1,R204,all data combined
CTNNB1,AKT1_p,R204,all data combined
LYN,LYN_p,R204,all data combined
AKT1,AKT1_p,R204,all data combined
PRKAA1,CDKN1B,R204,all data combined
BTK_p,BTK,R204,all data combined
STK4_p,PRDX1,R204,all data combined
CDK5_p,NR3C1,R204,all data combined
MYLIP,AR,R204,all data combined
STK4_p,BECN1,R204,all data combined
PRKAA1,CDKN1B,R204,all data combined
DDIT3,PRKAA1_p,R204,all data combined
PRKAA1,EP300,R204,all data combined
MAPKAP1,AKT1_p,R204,all data combined
EGFR_p,STAT1,R205,all data combined
EGFR,PKN1_p,R205,all data combined
SP1,SGK1,R205,all data combined
PRKAA1,DDIT3,R205,all data combined
PDPK1_p,PKN1,R205,all data combined
CTNNB1,AKT1_p,R205,all data combined
ZFP36,MAPK1_p,R205,all data combined
EGFR_p,STAT1,R205,all data combined
PRKAA1,CDKN1B,R205,all data combined
BTK_p,BTK,R205,all data combined
STK4_p,PRDX1,R205,all data combined
BTK_p,STAT3,R205,all data combined
VCAN_g,TP53_p,R205,all data combined
STK4_p,BECN1,R205,all data combined
PRKAA1,CDKN1B,R205,all data combined
FYN_p,NPHS1,R205,all data combined
PRKAA1,EP300,R205,all data combined
AKT1_p,PARK7,R205,all data combined
IRF3_p,IL6_g,R206,all data combined
EGFR_p,PCNA,R206,all data combined
CTNNB1,PRKCZ_p,R206,all data combined
SP1,SGK1,R206,all data combined
PRKAA1,DDIT3,R206,all data combined
INSR_p,IRS2,R206,all data combined
PRKCA_p,CYBA,R206,all data combined
ZFP36,MAPK1_p,R206,all data combined
EGFR_p,STAT1,R206,all data combined
CREB1,HIPK2_p,R206,all data combined
RCAN1,MAPK1_p,R206,all data combined
PRKAA1_p,MFF,R206,all data combined
BTK_p,STAT3,R206,all data combined
VCAN_g,TP53_p,R206,all data combined
PIK3R1,INSR_p,R206,all data combined
CREB1,HIPK2_p,R206,all data combined
FYN_p,NPHS1,R206,all data combined
PRKAA1,HDAC4,R206,all data combined
PTPN6,LYN_p,R206,all data combined
AKT1_p,PARK7,R206,all data combined
IRF3_p,IL6_g,R207,all data combined
EGFR_p,PCNA,R207,all data combined
CTNNB1,PRKCZ_p,R207,all data combined
PRKAA1_p,HIPK2,R207,all data combined
TP53,RPS6KA3_p,R207,all data combined
INSR_p,IRS2,R207,all data combined
PRKCA_p,CYBA,R207,all data combined
MAPKAP1,AKT1_p,R207,all data combined
PTEN,INSR_p,R207,all data combined
CREB1,HIPK2_p,R207,all data combined
RCAN1,MAPK1_p,R207,all data combined
PRKAA1_p,MFF,R207,all data combined
STK4_p,IRF3,R207,all data combined
PIK3R1,INSR_p,R207,all data combined
CREB1,HIPK2_p,R207,all data combined
EP300,HIPK2_p,R207,all data combined
PRKAA1,HDAC4,R207,all data combined
PTPN6,LYN_p,R207,all data combined
PRKAA1_p,HIPK2,R207,all data combined
PRKAA1,MFF,R208,all data combined
PRKCA_p,OCLN,R208,all data combined
PRKAA1_p,HIPK2,R208,all data combined
TP53,RPS6KA3_p,R208,all data combined
SGK1_p,MAPK1,R208,all data combined
STK4,AKT1_p,R208,all data combined
MAPKAP1,AKT1_p,R208,all data combined
PTEN,INSR_p,R208,all data combined
PTPN2,KDR_p,R208,all data combined
MAP3K5,AKT1_p,R208,all data combined
GLO1,LYN_p,R208,all data combined
STK4_p,IRF3,R208,all data combined
CDKN1A_g,TP53_p,R208,all data combined
EGFR_p,PCNA,R208,all data combined
PTPN2,KDR_p,R208,all data combined
EP300,HIPK2_p,R208,all data combined
CTNNB1,AKT1_p,R208,all data combined
CREB1,HIPK2_p,R208,all data combined
PRKAA1_p,HIPK2,R208,all data combined
HMOX1_g,NFE2L2_p,R209,all data combined
PRKAA1,MFF,R209,all data combined
PRKCA_p,OCLN,R209,all data combined
DNM1L,MAPK1_p,R209,all data combined
ROCK1,BECN1,R209,all data combined
SGK1_p,MAPK1,R209,all data combined
STK4,AKT1_p,R209,all data combined
MAP3K5,AKT1_p,R209,all data combined
EGFR_p,PCNA,R209,all data combined
PTPN2,KDR_p,R209,all data combined
MAP3K5,AKT1_p,R209,all data combined
GLO1,LYN_p,R209,all data combined
JAK2_p,CDKN1B,R209,all data combined
CDKN1A_g,TP53_p,R209,all data combined
EGFR_p,PCNA,R209,all data combined
PTPN2,KDR_p,R209,all data combined
SGK1,NR3C1,R209,all data combined
CTNNB1,AKT1_p,R209,all data combined
CREB1,HIPK2_p,R209,all data combined
DDIT3,PRKAA1_p,R209,all data combined
HMOX1_g,NFE2L2_p,R210,all data combined
CDKN1B,SRC_p,R210,all data combined
TP53,RPS6KA3_p,R210,all data combined
DNM1L,MAPK1_p,R210,all data combined
ROCK1,BECN1,R210,all data combined
PRKAA1,DDIT3,R210,all data combined
MAPK8_p,JUNB,R210,all data combined
MAP3K5,AKT1_p,R210,all data combined
EGFR_p,PCNA,R210,all data combined
PTEN,AR_p,R210,all data combined
FYN_p,PTPRJ,R210,all data combined
CREB1,AKT1_p,R210,all data combined
JAK2_p,CDKN1B,R210,all data combined
STK4_p,PRDX1,R210,all data combined
PTEN,AR_p,R210,all data combined
SGK1,NR3C1,R210,all data combined
STK4,AKT1_p,R210,all data combined
PTPRJ_p,INSR_p,R210,all data combined
DDIT3,PRKAA1_p,R210,all data combined
CDKN1B,SRC_p,R211,all data combined
TP53,RPS6KA3_p,R211,all data combined
MAPK1,SGK1,R211,all data combined
XBP1,MAPK1_p,R211,all data combined
PRKAA1,DDIT3,R211,all data combined
MAPK8_p,JUNB,R211,all data combined
MAPK8_p,SIRT1,R211,all data combined
PRKAA1_p,MFF,R211,all data combined
PTEN,AR_p,R211,all data combined
FYN_p,PTPRJ,R211,all data combined
CREB1,AKT1_p,R211,all data combined
PRKCA_p,CD163,R211,all data combined
CREB1_p,PPARGC1A_g,R211,all data combined
STK4_p,PRDX1,R211,all data combined
PTEN,AR_p,R211,all data combined
PKM,STAT3,R211,all data combined
STK4,AKT1_p,R211,all data combined
PTPRJ_p,INSR_p,R211,all data combined
ROCK1,BECN1,R211,all data combined
CREB1,AKT1_p,R212,all data combined
MAPK1,SGK1,R212,all data combined
XBP1,MAPK1_p,R212,all data combined
TP53,RPS6KA3_p,R212,all data combined
NR4A1,RPS6KA3_p,R212,all data combined
MAPK8_p,SIRT1,R212,all data combined
PRKAA1_p,MFF,R212,all data combined
DUSP1_p,MAPK9_p,R212,all data combined
SP1,SGK1_p,R212,all data combined
MAPK1,AKT1_p,R212,all data combined
PRKCA_p,CD163,R212,all data combined
CREB1_p,PPARGC1A_g,R212,all data combined
PRKAA1_p,MFF,R212,all data combined
DUSP1_p,MAPK9_p,R212,all data combined
PKM,STAT3,R212,all data combined
NR4A1,RPS6KA3_p,R212,all data combined
PTPN6_p,JAK2_p,R212,all data combined
ROCK1,BECN1,R212,all data combined
CREB1,AKT1_p,R213,all data combined
DDIT3,PRKAA1_p,R213,all data combined
INSR_p,FABP4,R213,all data combined
TP53,RPS6KA3_p,R213,all data combined
NR4A1,RPS6KA3_p,R213,all data combined
AKT1_p,PARK7,R213,all data combined
SRC_p,STAT5A,R213,all data combined
DUSP1_p,MAPK9_p,R213,all data combined
SP1,SGK1_p,R213,all data combined
MAPK1,AKT1_p,R213,all data combined
RPS6KA3_p,FOS,R213,all data combined
PRKAA1_p,MFF,R213,all data combined
DUSP1_p,MAPK9_p,R213,all data combined
JAK2_p,LEPR,R213,all data combined
NR4A1,RPS6KA3_p,R213,all data combined
PTPN6_p,JAK2_p,R213,all data combined
XBP1,MAPK1_p,R213,all data combined
SLC9A3,SGK1,R214,all data combined
INSR_p,FABP4,R214,all data combined
DDIT3,PRKAA1_p,R214,all data combined
INSR_p,FABP4,R214,all data combined
XBP1,MAPK1_p,R214,all data combined
PRKAA1_p,SIRT1,R214,all data combined
AKT1_p,PARK7,R214,all data combined
SRC_p,STAT5A,R214,all data combined
EGFR_p,PTPN11_p,R214,all data combined
PDPK1_p,PKN1,R214,all data combined
ROCK1,VIM,R214,all data combined
RPS6KA3_p,FOS,R214,all data combined
BAX_g,TP53_p,R214,all data combined
CREB1,AKT1_p,R214,all data combined
EGFR_p,PTPN11_p,R214,all data combined
JAK2_p,LEPR,R214,all data combined
PRKAA1,SIRT1,R214,all data combined
PTPRJ_p,CTNNB1_p,R214,all data combined
XBP1,MAPK1_p,R214,all data combined
SLC9A3,SGK1,R215,all data combined
INSR_p,FABP4,R215,all data combined
ROCK1,BECN1,R215,all data combined
AR,MAPK1_p,R215,all data combined
XBP1,MAPK1_p,R215,all data combined
PRKAA1_p,SIRT1,R215,all data combined
MAPK8_p,IRF3,R215,all data combined
CDKN1B,SRC_p,R215,all data combined
EGFR_p,PTPN11_p,R215,all data combined
PDPK1_p,PKN1,R215,all data combined
ROCK1,VIM,R215,all data combined
RPS6KA3,AKT1_p,R215,all data combined
BAX_g,TP53_p,R215,all data combined
CREB1,AKT1_p,R215,all data combined
EGFR_p,PTPN11_p,R215,all data combined
AKT1,AKT1_p,R215,all data combined
PRKAA1,SIRT1,R215,all data combined
PTPRJ_p,CTNNB1_p,R215,all data combined
EP300,HIPK2_p,R215,all data combined
MAPK1,AKT1_p,R216,all data combined
PKM_p,STAT3,R216,all data combined
ROCK1,BECN1,R216,all data combined
AR,MAPK1_p,R216,all data combined
SGK1_p,NR3C1,R216,all data combined
TP53,ROCK1,R216,all data combined
MAPK8_p,IRF3,R216,all data combined
CDKN1B,SRC_p,R216,all data combined
DUSP1_p,MAPK1_p,R216,all data combined
HMOX1,AKT1_p,R216,all data combined
STK4_p,SIRT1,R216,all data combined
RPS6KA3,AKT1_p,R216,all data combined
MAPK1,AKT1_p,R216,all data combined
DUSP1_p,MAPK1_p,R216,all data combined
AKT1,AKT1_p,R216,all data combined
TP53,ROCK1,R216,all data combined
GHR_p,PTPN2,R216,all data combined
EP300,HIPK2_p,R216,all data combined
MAPK1,AKT1_p,R217,all data combined
PKM_p,STAT3,R217,all data combined
XBP1,MAPK1_p,R217,all data combined
AKT1,AKT1_p,R217,all data combined
SGK1_p,NR3C1,R217,all data combined
TP53,ROCK1,R217,all data combined
HMOX1,AKT1_p,R217,all data combined
CREB1,AKT1_p,R217,all data combined
DUSP1_p,MAPK1_p,R217,all data combined
HMOX1,AKT1_p,R217,all data combined
STK4_p,SIRT1,R217,all data combined
DNMT1,AKT1_p,R217,all data combined
FOXO1_p,CDKN1B_g,R217,all data combined
MAPK1,AKT1_p,R217,all data combined
DUSP1_p,MAPK1_p,R217,all data combined
PTPN11,JAK1_p,R217,all data combined
TP53,ROCK1,R217,all data combined
GHR_p,PTPN2,R217,all data combined
PKM_p,STAT3,R217,all data combined
ROCK1,VIM,R218,all data combined
MAPK12_p,BCL2,R218,all data combined
XBP1,MAPK1_p,R218,all data combined
AKT1,AKT1_p,R218,all data combined
PTPN6,INSR_p,R218,all data combined
YAP1,STK11_p,R218,all data combined
HMOX1,AKT1_p,R218,all data combined
CREB1,AKT1_p,R218,all data combined
PTPN2,JAK1_p,R218,all data combined
DNM1L,MAPK1_p,R218,all data combined
CDKN1B,LYN_p,R218,all data combined
DNMT1,AKT1_p,R218,all data combined
FOXO1_p,CDKN1B_g,R218,all data combined
ROCK1,VIM,R218,all data combined
PTPN2,JAK1_p,R218,all data combined
PTPN11,JAK1_p,R218,all data combined
MAPK1,MAPK1_p,R218,all data combined
INSR_p,PTPN2,R218,all data combined
PKM_p,STAT3,R218,all data combined
ROCK1,VIM,R219,all data combined
MAPK12_p,BCL2,R219,all data combined
EP300,HIPK2_p,R219,all data combined
TP53,PINK1,R219,all data combined
PTPN6,INSR_p,R219,all data combined
YAP1,STK11_p,R219,all data combined
DNM1L,MAPK1_p,R219,all data combined
MAPK1,AKT1_p,R219,all data combined
PTPN2,JAK1_p,R219,all data combined
DNM1L,MAPK1_p,R219,all data combined
CDKN1B,LYN_p,R219,all data combined
STK11_p,SIRT1,R219,all data combined
ROCK1,VIM,R219,all data combined
PTPN2,JAK1_p,R219,all data combined
JAK2_p,STAT3,R219,all data combined
MAPK1,MAPK1_p,R219,all data combined
INSR_p,PTPN2,R219,all data combined
AKT1,AKT1_p,R219,all data combined
TP53,ATR,R220,all data combined
TP53,PINK1,R220,all data combined
EP300,HIPK2_p,R220,all data combined
TP53,PINK1,R220,all data combined
TP53,PINK1,R220,all data combined
STK4_p,PRKCA,R220,all data combined
DNM1L,MAPK1_p,R220,all data combined
MAPK1,AKT1_p,R220,all data combined
EGFR_p,PTPN2,R220,all data combined
INSR_p,IRS2,R220,all data combined
F2R,STK11_p,R220,all data combined
STK11_p,SIRT1,R220,all data combined
CAT_g,NFE2L2_p,R220,all data combined
F2R,STK11_p,R220,all data combined
EGFR_p,PTPN2,R220,all data combined
JAK2_p,STAT3,R220,all data combined
SMAD3,MAPK9_p,R220,all data combined
FYN_p,PTPN2,R220,all data combined
AKT1,AKT1_p,R220,all data combined
TP53,ATR,R221,all data combined
TP53,PINK1,R221,all data combined
SGK1,NR3C1,R221,all data combined
EGFR_p,STAT1,R221,all data combined
TP53,PINK1,R221,all data combined
STK4_p,PRKCA,R221,all data combined
INSR_p,IRS2,R221,all data combined
RELA,IKBKB_p,R221,all data combined
EGFR_p,PTPN2,R221,all data combined
INSR_p,IRS2,R221,all data combined
F2R,STK11_p,R221,all data combined
RPS6KA3_p,RPS6KA3,R221,all data combined
CAT_g,NFE2L2_p,R221,all data combined
F2R,STK11_p,R221,all data combined
EGFR_p,PTPN2,R221,all data combined
PTEN,INSR_p,R221,all data combined
SMAD3,MAPK9_p,R221,all data combined
FYN_p,PTPN2,R221,all data combined
PTPN11,JAK1_p,R221,all data combined
ATR,CREB1,R222,all data combined
EGFR_p,STAT1,R222,all data combined
SGK1,NR3C1,R222,all data combined
EGFR_p,STAT1,R222,all data combined
EGFR_p,STAT1,R222,all data combined
MAPK1,MAPK1_p,R222,all data combined
INSR_p,IRS2,R222,all data combined
RELA,IKBKB_p,R222,all data combined
PTEN,SP1_p,R222,all data combined
SGK1_p,MAPK1,R222,all data combined
BCL2,MAPK9_p,R222,all data combined
RPS6KA3_p,RPS6KA3,R222,all data combined
TP53,ATR,R222,all data combined
PTEN,SP1_p,R222,all data combined
PTEN,INSR_p,R222,all data combined
CDH1,SRC_p,R222,all data combined
PTPN6_p,INSR_p,R222,all data combined
PTPN11,JAK1_p,R222,all data combined
ATR,CREB1,R223,all data combined
EGFR_p,STAT1,R223,all data combined
INSR_p,FABP4,R223,all data combined
PTEN,INSR_p,R223,all data combined
EGFR_p,STAT1,R223,all data combined
MAPK1,MAPK1_p,R223,all data combined
MAPK1,SGK1,R223,all data combined
PRKCZ_p,IKBKB,R223,all data combined
PTEN,SP1_p,R223,all data combined
SGK1_p,MAPK1,R223,all data combined
BCL2,MAPK9_p,R223,all data combined
PRKAA1_p,EP300,R223,all data combined
HIF1A,VEGFA_g,R223,all data combined
TP53,ATR,R223,all data combined
PTEN,SP1_p,R223,all data combined
PIK3R1,INSR_p,R223,all data combined
CDH1,SRC_p,R223,all data combined
PTPN6_p,INSR_p,R223,all data combined
STK4_p,BECN1,R223,all data combined
EGFR_p,TLR3,R224,all data combined
PTEN,INSR_p,R224,all data combined
INSR_p,FABP4,R224,all data combined
PTEN,INSR_p,R224,all data combined
PTEN,INSR_p,R224,all data combined
PRKAA1_p,TSC2,R224,all data combined
MAPK1,SGK1,R224,all data combined
PRKCZ_p,IKBKB,R224,all data combined
STAT3_p,PTPN2,R224,all data combined
TP53,RPS6KA3_p,R224,all data combined
PRKAA1,STK11_p,R224,all data combined
PRKAA1_p,EP300,R224,all data combined
HIF1A,VEGFA_g,R224,all data combined
ATR,CREB1,R224,all data combined
STAT3_p,PTPN2,R224,all data combined
PIK3R1,INSR_p,R224,all data combined
PRKAA1,TSC2,R224,all data combined
PTPN2,JAK1_p,R224,all data combined
STK4_p,BECN1,R224,all data combined
EGFR_p,TLR3,R225,all data combined
PTEN,INSR_p,R225,all data combined
AR,MAPK1_p,R225,all data combined
PIK3R1,INSR_p,R225,all data combined
PTEN,INSR_p,R225,all data combined
PRKAA1_p,TSC2,R225,all data combined
TP53,RPS6KA3_p,R225,all data combined
EGFR_p,TLR3,R225,all data combined
STAT3_p,PTPN2,R225,all data combined
TP53,RPS6KA3_p,R225,all data combined
PRKAA1,STK11_p,R225,all data combined
MECP2,HIPK2_p,R225,all data combined
ATR,CREB1,R225,all data combined
STAT3_p,PTPN2,R225,all data combined
PRKAA1_p,MFF,R225,all data combined
PRKAA1,TSC2,R225,all data combined
PTPN2,JAK1_p,R225,all data combined
STK4_p,PRDX1,R225,all data combined
RRAS,SRC_p,R226,all data combined
TP53,STK11_p,R226,all data combined
AR,MAPK1_p,R226,all data combined
PIK3R1,INSR_p,R226,all data combined
PIK3R1,INSR_p,R226,all data combined
ZFP36,MAPK1_p,R226,all data combined
TP53,RPS6KA3_p,R226,all data combined
EGFR_p,TLR3,R226,all data combined
STAT6_p,PTPN2,R226,all data combined
ROCK1,BECN1,R226,all data combined
FYN_p,CTNNB1,R226,all data combined
MECP2,HIPK2_p,R226,all data combined
GCLC_g,NFE2L2_p,R226,all data combined
EGFR_p,AGO2,R226,all data combined
STAT6_p,PTPN2,R226,all data combined
PRKAA1_p,MFF,R226,all data combined
ZFP36,MAPK1_p,R226,all data combined
PTPN6_p,JAK1_p,R226,all data combined
STK4_p,PRDX1,R226,all data combined
RRAS,SRC_p,R227,all data combined
TP53,STK11_p,R227,all data combined
PKM,STAT3,R227,all data combined
ADD3,PRKCA_p,R227,all data combined
PIK3R1,INSR_p,R227,all data combined
ZFP36,MAPK1_p,R227,all data combined
ROCK1,BECN1,R227,all data combined
RRAS,SRC_p,R227,all data combined
STAT6_p,PTPN2,R227,all data combined
ROCK1,BECN1,R227,all data combined
FYN_p,CTNNB1,R227,all data combined
CTNNB1,AKT1_p,R227,all data combined
GCLC_g,NFE2L2_p,R227,all data combined
EGFR_p,AGO2,R227,all data combined
STAT6_p,PTPN2,R227,all data combined
ADD3,PRKCA_p,R227,all data combined
ZFP36,MAPK1_p,R227,all data combined
PTPN6_p,JAK1_p,R227,all data combined
PRKAA1_p,MFF,R227,all data combined
ERN1,MAP3K5_p,R228,all data combined
PIK3R1,INSR_p,R228,all data combined
PKM,STAT3,R228,all data combined
ADD3,PRKCA_p,R228,all data combined
EGFR_p,PCNA,R228,all data combined
RCAN1,MAPK1_p,R228,all data combined
ROCK1,BECN1,R228,all data combined
RRAS,SRC_p,R228,all data combined
TEK_p,PTPRB,R228,all data combined
XBP1,MAPK1_p,R228,all data combined
TP53,MAPK1_p,R228,all data combined
CTNNB1,AKT1_p,R228,all data combined
TGFBR1,SMAD3,R228,all data combined
TEK_p,PTPRB,R228,all data combined
ADD3,PRKCA_p,R228,all data combined
RCAN1,MAPK1_p,R228,all data combined
PTEN,SP1_p,R228,all data combined
PRKAA1_p,MFF,R228,all data combined
ERN1,MAP3K5_p,R229,all data combined
PIK3R1,INSR_p,R229,all data combined
AKT1,AKT1_p,R229,all data combined
PIK3CA,AKT1,R229,all data combined
EGFR_p,PCNA,R229,all data combined
RCAN1,MAPK1_p,R229,all data combined
PIK3CA,BTK,R229,all data combined
PRKAA1,STK11_p,R229,all data combined
TEK_p,PTPRB,R229,all data combined
XBP1,MAPK1_p,R229,all data combined
TP53,MAPK1_p,R229,all data combined
PRKCA_p,CYBA,R229,all data combined
FAS_g,TP53_p,R229,all data combined
TGFBR1,SMAD3,R229,all data combined
TEK_p,PTPRB,R229,all data combined
PIK3CA,AKT1,R229,all data combined
RCAN1,MAPK1_p,R229,all data combined
PTEN,SP1_p,R229,all data combined
ADD3,PRKCA_p,R229,all data combined
TP53,MAPK1_p,R230,all data combined
MAPK8_p,STAT3,R230,all data combined
AKT1,AKT1_p,R230,all data combined
PIK3CA,AKT1,R230,all data combined
SRC_p,STAT5A,R230,all data combined
MAPK8_p,SIRT1,R230,all data combined
PIK3CA,BTK,R230,all data combined
PRKAA1,STK11_p,R230,all data combined
MAPK8_p,DUSP1_p,R230,all data combined
PIK3CA,BTK,R230,all data combined
STAT3,LYN_p,R230,all data combined
PRKCA_p,CYBA,R230,all data combined
FAS_g,TP53_p,R230,all data combined
PRKAA1,STK11_p,R230,all data combined
MAPK8_p,DUSP1_p,R230,all data combined
PIK3CA,AKT1,R230,all data combined
EGFR,JAK2_p,R230,all data combined
STAT3_p,PTPN2,R230,all data combined
ADD3,PRKCA_p,R230,all data combined
TP53,MAPK1_p,R231,all data combined
MAPK8_p,STAT3,R231,all data combined
JAK1,PTPN11,R231,all data combined
CREB1,AKT1_p,R231,all data combined
SRC_p,STAT5A,R231,all data combined
MAPK8_p,SIRT1,R231,all data combined
PRKCZ_p,RELA,R231,all data combined
MAPK8_p,DUSP1_p,R231,all data combined
PIK3CA,BTK,R231,all data combined
STAT3,LYN_p,R231,all data combined
STK4,AKT1_p,R231,all data combined
PRKAA1,STK11_p,R231,all data combined
MAPK8_p,DUSP1_p,R231,all data combined
CREB1,AKT1_p,R231,all data combined
EGFR,JAK2_p,R231,all data combined
STAT3_p,PTPN2,R231,all data combined
PIK3CA,AKT1,R231,all data combined
PRKAA1,NFE2L2,R232,all data combined
ADD3,PRKCA_p,R232,all data combined
JAK1,PTPN11,R232,all data combined
CREB1,AKT1_p,R232,all data combined
CDKN1B,SRC_p,R232,all data combined
MAPK8_p,IRF3,R232,all data combined
PRKCZ_p,RELA,R232,all data combined
PTPRB,MAPK1_p,R232,all data combined
EP300,HIPK2_p,R232,all data combined
PRKAA1_p,NFE2L2,R232,all data combined
STK4,AKT1_p,R232,all data combined
FOXO1_p,PCK1_g,R232,all data combined
RPS6KA3_p,TSC2,R232,all data combined
PTPRB,MAPK1_p,R232,all data combined
CREB1,AKT1_p,R232,all data combined
EGFR,PKN1_p,R232,all data combined
STAT6_p,PTPN2,R232,all data combined
PIK3CA,AKT1,R232,all data combined
PRKAA1,NFE2L2,R233,all data combined
ADD3,PRKCA_p,R233,all data combined
EGFR_p,STAT1,R233,all data combined
MAPK1,AKT1_p,R233,all data combined
CDKN1B,SRC_p,R233,all data combined
MAPK8_p,IRF3,R233,all data combined
EP300,HIPK2_p,R233,all data combined
PRKAA1_p,NFE2L2,R233,all data combined
PTPRB,MAPK1_p,R233,all data combined
EP300,HIPK2_p,R233,all data combined
PRKAA1_p,NFE2L2,R233,all data combined
NR4A1,RPS6KA3_p,R233,all data combined
FOXO1_p,PCK1_g,R233,all data combined
RPS6KA3_p,TSC2,R233,all data combined
PTPRB,MAPK1_p,R233,all data combined
MAPK1,AKT1_p,R233,all data combined
EGFR,PKN1_p,R233,all data combined
STAT6_p,PTPN2,R233,all data combined
CREB1,AKT1_p,R233,all data combined
GLO1,LYN_p,R234,all data combined
EGFR_p,STAT1,R234,all data combined
MAPK1,AKT1_p,R234,all data combined
EGFR_p,PARP1,R234,all data combined
PRKCA_p,OCLN,R234,all data combined
EP300,HIPK2_p,R234,all data combined
PRKAA1_p,NFE2L2,R234,all data combined
PTEN,PTEN_p,R234,all data combined
AKT1,AKT1_p,R234,all data combined
CDKN1B,HIPK2_p,R234,all data combined
NR4A1,RPS6KA3_p,R234,all data combined
EGFR_p,ANXA1,R234,all data combined
PTEN,PTEN_p,R234,all data combined
MAPK1,AKT1_p,R234,all data combined
MAP3K5,AKT1_p,R234,all data combined
MAPK8_p,DUSP1,R234,all data combined
CREB1,AKT1_p,R234,all data combined
GLO1,LYN_p,R235,all data combined
PTEN,INSR_p,R235,all data combined
